name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x89fd04ff3221ab0ec02f1aa274f07205a45e65db,0x12b6585cdc14d42527bf5a3ec26c7d5fbbbfddba,0x3e9b01762a82c12151cde2094f8ef9bcab774c8e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x7b8fda06f0888788f9f82673b69032b8f5703eab,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6fecbafa7684aa6f6e6b40d85b0a1b2e33fbbec0
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x953d32ca741756f7c5dbae8316a653099ffdf8b2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x6fecbafa7684aa6f6e6b40d85b0a1b2e33fbbec0
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x8bd7794db51fa422afccb7fec2252d69214641fe,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe233e504503667d029e804dd03d229f45e5bb5dc
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x9fd30b2034b123a4c0e060315b30874645a50a47,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe233e504503667d029e804dd03d229f45e5bb5dc
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.605672324277910379,0.003,0x4c2d31b11710514deb24de8ca039be26ecd234c7,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x28c388fb1f4fa9f9eb445f0579666849ee5eeb42
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,15678.798963342993500007,0.003,0xd93afc8a0cacb387c46fa255670252b882024b6b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7a1fbc34247bda01927e4089a686789602174fb0
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000000000087884,0.003,0xe1f7f4fc8b1e8d765e2213a238be7d2be89879cc,0x20d3922b4a1a8560e1ac99fba4fade0c849e2142,0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.00000000000004984,0.003,0x9b83dbbcf43519996fa7e23f9b4d19a578ea9d45,0x20d3922b4a1a8560e1ac99fba4fade0c849e2142,0x28c388fb1f4fa9f9eb445f0579666849ee5eeb42
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.00037331982855789,0.003,0x5cbde16b70bb1ba315e55203f9fda4ed350388b9,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xc834070248c12d0d4ad6128517b28e23aad842a8
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001214291791757756,0.003,0x85050c8a19162409569c35ce4d4b507522f97c00,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.008170648409179356,0.003,0x111bbc75b7b132e12311d527df90a00afbed4ef6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2d72acc0ccdc0ebbad40ffe842fb8fc66ec113be
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.046545719236714137,0.003,0x9f1a9ebfc1be8e41c7144fde222f0753e54663c6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4df2013517044cd6461a47185cac7b3de4baf174
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000000000587692,0.003,0x5d7b97f9e858294432d0fd7642c9b6a3da431ecb,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa02d547512bb90002807499f05495fe9c4c3943f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.007358153167585782,0.003,0x508a253b70fdb59636f5c011f1341a1480d87aaf,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x94da7e1bda35158490b53a172e240c4e229aa23f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001251,0.003,0xc2f5cacd8a638d7b273a4ee011be1b49eae1eb35,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xff11d7eb1f1db603cf4999608e7d70a8f5f97dd1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.002941162994579939,0.003,0xe4c5a519e6c9cc5503e068b065d20dd2e5225abd,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2071fce4602eb3546be92c969b099db4d5623572
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,435.68592471699482565,0.003,0x6e1d7259cec45edc4e0db611abd4931eda23ef45,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xcce13c688545e97de44f0d6eb24c3076986199c9
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.02548095298042956,0.003,0x91f429a2e1dd02b8611235cba1c72da450a383c1,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x1c53052f275aff00b2a8c2001cd6fc50095ad098
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.091094620907046817,0.003,0xfca8ae065674c5f7b6f716cbc662c5871d2e014f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x52458a9e15051fdd9f8144535ae86dbf78e0f422
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.007657159330197202,0.003,0x13319fd8f21e71d566857f3834339aca72e7e88d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xa3a83b44c730f22be9399b3feaaad93f65228d58
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000230724842395,0.003,0x809f98ab8c316de2093e0b09ecdaa881187746bd,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,0xd016caae879c42cb0d74bb1a265021bf980a7e96
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.01891616356870257,0.003,0xa6863aa762338ecf41a907956bc3c2f8d25c03cb,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd07706cf90a29854e56eea641b1ddb4f9ffbebe1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000137416028392,0.003,0xce83031444b90c5b55d3043244adfb6c69f4f25f,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xcaf870dad882b00f4b20d714bbf7fceada5e4195
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.038820141965272827,0.003,0xa86ca8020ef1d76d0a1cb736826de64f3e298c95,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xbdec194867214dbf1265bcd5a8774b574847872a
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.077571590865635175,0.003,0xd791c9f0d528ce78f8d7e6ca7ca9f7ce778f76b1,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xa47019cd9091ac2b3cd47c29a7da51e08363d49a
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001952295460518461,0.003,0x8f0585fcd65aab6a91b9860bad009f4bc6e6301e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xda3c8dad8f26a6fb6ad3a5cc1a3bf25da8c2534c
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,428.456351520720410568,0.003,0xb2423da2df74c636a7b52ea428d46cdacec3f79e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7d7618b1ef81f308ae2e3255396736ba120b79eb
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xac967101582f0a3f64855f21901b58189103a316,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xbdadbd199a493d4224b3ee60f50c8e8cc30e4a20
