name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x16674538b157773952e089e06439c49b8a4b3ca0,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x61738dae6b77b168a98980607fe11dbc3aa7b5e8
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x80186b4a644956cba1a76687d39e0c095962c937,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x55cabc23f58894ff825cf809a2065d9bf1b42176
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x6c7ab60d4805f7fc9454089f0dc87bc6e8fd5c3b,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd9f98980c4bd33a7f98ba52d53b036e53c63bbdb
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x2ca991d7369bb04ba88390f622d968acfddbd0b3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6599c130ab8307a436ddcbb947e61e9beaec3c60
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xccf4ebfbbe64055ed89f90838de349e6d5da9afe,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x800fc97b8cf379b9c20987a9d96c04843e5d8226
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000125,0.003,0x82980020f74e3728275f79bfb5cae9f812d8ee28,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd045f638fc52a80e57b81b60d1d838415ed07259
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.502394988915593776,0.003,0x40fa12d0d34bc1cd326ad627785817bae6959b87,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe19f130d953c3e65e5e0b848cc8908a7379cc867
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000215380574107375,0.003,0xefe280cb848911fb2c1c1c090d1feee3c16991e9,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x3730dc4741635f03a4effff97acc4e1e7e186b41
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000172534584719599,0.003,0xe6eab7b5bcb46553842430e1d8530cf73f42db40,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xcfba7868de1f48c6f3334d96ace72677bde02795
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000077491630516516,0.003,0xeda5a215780c373f4f3cab07fde5fb4930c4cdce,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xefd3fad3fc0196ba753bd39932c37c70241fdf27
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.168536980082879639,0.003,0x9460f61990ed6791788e4260bf6863b56dffc986,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xcadad70abcb4dc5995dc9d4739dd05c6f55d3c22
