name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,35.660158,0.003,0x95629000c65b451642c192491a1ab150b8b54924,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x640bafca4c1615d9ef9ea5a4612089db06e9d74c
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,195.505084883244492523,0.003,0x07708de6108f27c8d0e61c0471d316c0a6be9864,0x773f460adc7da716f2c1333bfb3c0f362e9147ab,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,115.575460878837748763,0.003,0xf85816263b7d5ad47e22cd76f3b39e3995dc80ca,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x351a1d8463d076501fcd366f51f21fd521094f7e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,22.713141656229134528,0.003,0xeac5c36121e95cf35126591dac7d6eedc7f6bb3f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xab4ae1a922266fc40f9504a9bdd2c883d9918caf
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xb3a23f9d9af627ed100a13b8a523b1f5fc9b0c08,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x9a5d6c113b4c6181fbbceaf0a2b778d9ae0d8078
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000022623423357,0.003,0xf65d801874f72db032e92c96b6f47a462b354ddc,0x26d326b1fc702260baeb62334d7c1da6f1a2c386,0xe6469ba6d2fd6130788e0ea9c0a0515900563b59
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,1.541726164436794301,0.003,0xbb73d95f82270c88e0862e9c545282b2193b3ca4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x5a72ef6e4c41e9dc756e6425e73a4c7c5a2d53bc
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000123173499215721,0.003,0x2ded573ebaa6fb87d5d7143fdec2acdea91003ba,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7e94de269df2eb9f4d0443d46500191f19c9a8da
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x278b5c8ade2dc4540a8c5f686a05153c22831b55,0x26d326b1fc702260baeb62334d7c1da6f1a2c386,0xac51c4c48dc3116487ed4bc16542e27b5694da1b
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,1.866748,0.003,0x7fd11bb1e86591e7158efad012040a55086f4a10,0x0011734931a9b801ce57277d5148069ef0b4a900,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
