name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000011562237762054,0.003,0x34e478a44040c694d5f704daedcf072d93110ee4,0xa3fa99a148fa48d14ed51d610c367c61876997f1,0xc4acd115f1ceebd4a88273423d6cf77c4a1c7559
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x6cf20a32fc4e97d1a360b6c9ca169cbba36bdb5c,0x104592a158490a9228070e0a8e5343b499e125d0,0xc4acd115f1ceebd4a88273423d6cf77c4a1c7559
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000000000023031,0.003,0x9ea5b1043be475094ec412d960e620a11b84b195,0xbc5b59ea1b6f8da8258615ee38d40e999ec5d74f,0xc4acd115f1ceebd4a88273423d6cf77c4a1c7559
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000135590623011,0.003,0xc3a687d554903c6b4535d82bacebf34015d45022,0xc4acd115f1ceebd4a88273423d6cf77c4a1c7559,0xfc40a4f89b410a1b855b5e205064a38fc29f5eb5
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.108406342993500007,0.003,0x43a9d3a3720297dc1408c58d4e1ce3fd49b6ffe5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xeb673ffd2dd440f6027e3f905c51b4e7d12e4bc1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.387407472336754039,0.003,0x053310e5496c06b404f660beec5c453b1e977b3d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x95cc18e5f2e5ed8f1ab8e13d02687181f76239c1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,11.324840173754285892,0.003,0x17c4331c0ea6b92ffc2d182ff1ce63280b8bb2b7,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x47175aa77671245164fdc402a12d889b7a342ac6
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,63.313350824125637919,0.003,0xdd24dadd589cef60dcd446ccf057cd7ec4f1faf2,0xa3fa99a148fa48d14ed51d610c367c61876997f1,0xcfeec88e0c72a309970d49f271f365b19a41e2a3
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,24.732292006375874268,0.003,0x27dd02bb4f4500bcbfaa28e457def6a7e8e560c4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4afed6a8b4c1d99269bd323871264afb1613193c
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.219139467229887233,0.003,0x4225f5864bb7f040e03baa26fe3d74b958c322e5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe970cc5be822a165640dae00b05e77272788f3f1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,435.450613389168159699,0.003,0xf817e0aac51a3f85017607948d14ae172836f425,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xf997ccf90ab42e4d7cd310b537c49220d2b5ed87
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,9.92314982426333568,0.003,0x11b3ec99fd8c68d505cf4e9657b56fd5d3301952,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xf997ccf90ab42e4d7cd310b537c49220d2b5ed87
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x680d7b98a3fd0cc6df89c5da294dee786ae0b155,0xeb673ffd2dd440f6027e3f905c51b4e7d12e4bc1,0xf997ccf90ab42e4d7cd310b537c49220d2b5ed87
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.391467725566125156,0.003,0x0b7170635925637651b639753335c0e29b07d3bb,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x75fed510e2c7edb1cf8de391c67b9c8aa7c02d67
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,35647.499167766585568559,0.003,0xd236ca19caa7f8ed19797a5fff7e89e256674904,0x0bd49815ea8e2682220bcb41524c0dd10ba71d41,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,19.576561621901274714,0.003,0x2b4fdc3a43ec9cb86b93b40b0a62e7ffc06c0e9d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x8e29d4866bab018cb9077ce32c2f93baea92b9e8
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.085861679656299991,0.003,0xb891eddd5e5f92e6f0713c5cf349d25d74358ae9,0x010fd3cd0c0cb2772840f0f7b7293e14d984c598,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xb75a2646ca3d37a88825a567f73f5dfd79169c94,0x2fd23d735860bc64090d9807ff6c0d1a3d721f08,0x9e2d266d6c90f6c0d80a88159b15958f7135b8af
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000218301970661482,0.003,0xcf5599459e5d0291feab48aea0626c8c66aa2ac0,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4708f8711e020191e8524fa77ea43f4d242b37f4
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x756751a01b9b4ee5bcd8fb4a01501c5f8b50d0e3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xb16308ec233722629328324315d66807a605b776
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,6.948101592953206471,0.003,0xa8bf799aa582fe3e5900631355233e6ff05d2a5e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xcb76de57fbd292678dcc60d31dc00076440e45fc
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.004108491425885041,0.003,0x24c0cd188453d0c4caedc2b9686d0f75ed95458a,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4e76f6b611b731ec31c1102f9058cd2a6ae77538
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.198038342993500007,0.003,0x1e1d542a8d8cb83c89ed9a05cc9870e31edad0e9,0x39cdbd331c94d781d4b50802346152549689b1e5,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.537202342993500007,0.003,0xce434e22b3df19c25ca4016574d5a74187c256e3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x62080970bf2cc771f0b0fb7fca481179872137ec
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.432018725530296995,0.003,0xe4fa04aad37c31ffa0716678703a5e3842292c55,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x62080970bf2cc771f0b0fb7fca481179872137ec
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.080703342993500021,0.003,0x4b8582a6bef78100482a0faa8311421c3ccc9b68,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x3301198ad38b0f079ccac1c99b6aac18591d65c1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.080703342993500013,0.003,0xc2f9718f724f383370b5e997ff924847776146c7,0x3301198ad38b0f079ccac1c99b6aac18591d65c1,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.086657,0.003,0xaffa9cd2161a70bdbbc99935337a4d59f3df0142,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x47bc935d458728ef57447e5a8d02952c983151b3
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.421362,0.003,0x017a2c8f2c4c5caa22ab4ce7fcd7c3df58c0c52d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x65644521ab84fe31a35cba9d02f88bfdd69bbb7b
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,4.923692072700600877,0.003,0xbecef06e8cd2459c827a75c7104f18f45bf1f8e2,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x267f882d21b3273ce5eabe6fa4996cec516a4333
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000000000174227,0.003,0x96342d8f6c7dda3edc4d1e3f85e27ba958a844f0,0x3301198ad38b0f079ccac1c99b6aac18591d65c1,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
