name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.783267014371153918,0.003,0x50e307a503c6978ab9d31e6b233f6e719411633e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe2eba20eea54a5e23a43f644ca351a3a92e70ba1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.00244697404800384,0.003,0x036cb5646359e36ccc9ec2a413bc3db31cc4041e,0x52ad2f2a3a5b5c0ae4253cd5444050600bdcc356,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.002452,0.003,0xda5482b1c84e6b087b785096fb8a427e602e6c20,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x52ad2f2a3a5b5c0ae4253cd5444050600bdcc356
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,432.489484183276859625,0.003,0x94bbc28deb3f62c57f3088f271f4235cbddbbf72,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xfeb090fcd433de479396e82db8b83a470dbad3c9
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.003778107303655353,0.003,0x2aeeeab26fb732c54f947ba3c135d4eab08742d1,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x5fdf3f1a03a99df2e79439c7cf35a2028d3416a9
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000003,0.003,0x94ba1b76be46da77abb471bf2c5258e155a11785,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe454034b75bb9d017f21228e61b9ddbc889623c0
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.209192053580994119,0.003,0xc32fda084eb31a61933fd6cdb17649fbc776c163,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x65a05db8322701724c197af82c9cae41195b0aa8
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.022467258741481757,0.003,0x270799f43dfdbecc370911523bca4f33f102b4cc,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x934731b3501649dc3fa570ac4ff63732ce4df072
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xfa13ea76bc254022939aef2d83c77d953c489652,0x7d3349f5dfbf11f88b6bd16f36634068b148c549,0xadf0b9a9ef2d58d4d5ac3077b85d1dc19ec84657
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xc730e5a05e4a3cafb0a7d93f7c3feb7c69993a23,0x7d3349f5dfbf11f88b6bd16f36634068b148c549,0x9d6d15006526092304bd3b354173071b1e67eeb9
