name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000105,0.003,0x983d1c37b9b0aef0beca14f9f847e9c077bb2668,0x15cc58ab42b9cd2aad2d7065980aebe55e47afda,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xe6e876f1adaacc548c8240fbacb2360e16775a8e,0x1ae129e1adb25b648ba01e60a894dbffe7d3a83a,0xf55c623cb751854cdee142797311aca7aa1127b9
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.344312,0.003,0x8b0b626ffadc6fafd443fda587ff86efa6814cdc,0x05128ab50a14800b5ea598d12fa387e59eae6556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.013444,0.003,0x2b6733431972472e4a9ef46e820d1ad1c27dd00d,0x94fe3e8a5950e6bbb7574864236066f04712f10b,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001347551213659124,0.003,0xf9befd95b3d439a5c679dabb33cad9e1448b6bbf,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xb225d039640b2d2f2e57a82613923200da80595d
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.644776617971328929,0.003,0x9f5e8655ad012a024bbfb54cd4173c0b4b71a2e7,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xc5f5fa09bc06a7daaf2488dc6173ca957a77c660
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000331,0.003,0xa1bc2dccb85800478525ec01c454305142655ccb,0x3bf4da55f6e23fe6ff9e9971adfcd03d4c455f4c,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000064068423333774,0.003,0xdc0417b254f1d469edccc1859e8f906bf3581168,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6ef32e11b2258c0fd913849cb42de0c3796ee54f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.007745952444192779,0.003,0xd27b0b4a0d9d20c6b13446f540a0d74c7991d641,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x357bdf95510e17d4cf43fb685c059627cfbb136f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,46378.278047365994913502,0.003,0x1bf94343171c2c24b7b565c4d80acbbec67b7677,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7705b274d4349eeb93c60563e0754193d21acf78
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.215090811033747109,0.003,0x8434b1875b385b0659b32e69ad7dafac45ec0807,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xad55101fe088d7ff523de37cab65394e9ae2bee5
