name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000172638477953,0.003,0xdd91acfa691cd9d5afc4d9b2ac36d3c00862ead1,0x7a5ef89d49c0c16e750b46ded653c0560af994c0,0xfe1a200637464fbc9b60bc7aecb9b86c0e1d486e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000240403780312349,0.003,0x8edb5e181053f509374e598e06f375344f863e8e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xf5c635ce84703993f67622887206e99d4ed38846
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000010686446786315,0.003,0x7e84175926f3f1a1aaf3cb4047bad4a924ff7347,0x5d47baba0d66083c52009271faf3f50dcc01023c,0xfe1a200637464fbc9b60bc7aecb9b86c0e1d486e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000072092778806,0.003,0x914c4a6f544c77ab0031d734491af9e00de4ea4f,0xe7f76250e6739efcd6957cf6484135c10d56cf12,0xfe1a200637464fbc9b60bc7aecb9b86c0e1d486e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000084704142189104,0.003,0xdd16efb20ccd34364a88a3410e7e93342051b7a7,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd2eba21c2e0d6f996fdd063ae20aca8264ac1929
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.158726386471623841,0.003,0x64e6bb117331d297eee6fb900c772aa35f0b66cc,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd9776ace373338b5da0f9fb8117b8f503e490113
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.080709968133371655,0.003,0xe516947e796ba6a27414d3ea7b52b3a82d2949e7,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xbdd51d73741d6acaff605905020a9c29ca265fb4
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x03679d4fc666bd163c5fbf1c17b7961f80ecdc46,0xa6f2fa6e3ee440120eaeedb2e1e81693ea772647,0xc8c0b377f9f164bdb008c0e9fa57a3d9da2dabcd
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xb2761087edca4575c80b9cd0c7dcf896aca49ebe,0x108d5d46bec5c98bbed2a77047440501ab0c3be3,0xc8c0b377f9f164bdb008c0e9fa57a3d9da2dabcd
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000009885828613257,0.003,0xa37146566446c333273b1e5b14968d53e93feddc,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd6b195cf39c51715aca330e34caec883c5a7856b
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000007900143551651,0.003,0xd1ffee360800ceca9cac5b6a84a9f2b782a646fa,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x257165bd13a0c9f110dc48ecaf145ca9c259d2c0
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,1317.877856099938261466,0.003,0x4553290003e052cd5b66769ed5f94b6a097cf973,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5c59d7cb794471a9633391c4927ade06b8787a90
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.080709968133371657,0.003,0x09c1a5fc92f6684501a4f123b336e52b261252a3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x8a4092e64bc063dd8ee2ef162c63cf01eeab0666
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.230104707920081718,0.003,0x5f372c9181350603f3f124c96128f91e1fe89e38,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd8179c2858882bb57135524ab1f284338e4fb1bd
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xe9db2b10178eede959ec40474569808465991ed6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x51a305a7a1632194f56d7942b861cbd56233c9dd
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.3438,0.003,0xd3d702c04f0800a7011e7aae45f38bf017dbaae4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x51a305a7a1632194f56d7942b861cbd56233c9dd
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x8bc8326b6fbca2ca34e34d6e41f228c15edb725a,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x8560407d5fd842e0c30198b0ce33816ba976cf45
