name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.077728364719113617,0.003,0xb84abb604a861c6da7179d47e3648bfcdc005120,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xc66ef111ddd4d9781b3b4ff900a3a241de55fc9a
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,42257.215752344193931513,0.003,0x9ec6021aec19a555ce3c8e3367212d9812c9aa24,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7aefff599570dec2f3dbbc2ace3cb1f8206749eb
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x731e7766b1feca8fc36193c333687d940f548deb,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xf2b336beb04387400736d86c742204a5a108488e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xd9713dcb7728f9105af2ebe44e6bb948033b1bb4,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x993e1cd2c37e9c4b1c70f192596a65163f96638e
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000094881691089,0.003,0xb8286068c8c2acab57cea3f1dc41a9a1eb044ba0,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xc38f611971d3a255eaec4f7c8f1b526070720f46
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.093580376415373683,0.003,0xea46da4bd0a7bcf3d8710336fa27b98c405bc11e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x269068f521739db9fdf8b7e70ceeaeae653a7fa9
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,8.1474016828992501,0.003,0xe4cba0b83b6e6b2e2a1eba4c91db16b53e94f246,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4ad7d04136e3002683e50876b0bfcb71d23fe102
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000019345186397195,0.003,0x3809d8b4c3f592735b8354f69f6fab151f05acf2,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe2892c0eb5170f539ba394f30ced79bac3ee4fa6
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.008208854159588303,0.003,0x62a077ff2aa18bd039ae14a6ac6548cdc02e3274,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2bd0d68db32e7fd437b4f8279e7db7af0aa013ff
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000095422916332,0.003,0xb39147653d667c5d522f384625502d530ed2e053,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x4d415c17ab46888d3959b06b18248fdad5f93e64
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,7.857641665684058167,0.003,0x739b909e579d022b2d7a1f5560f5d08edadb2557,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xa033c8b0ca849a218d736c318bc685c9ff370ac1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000052405062305822,0.003,0x1c4f6fc648cb4fc7bf69080d231a92c45e2c2eb2,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2472263d40bc4d119909aca93bf2587b45f4f765
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000000095817576709,0.003,0x1b7b73e733aeb1b65bfefdfd9923b2fdcee7aece,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x714acf3b2b4af3a9a0a9b4e74330b0918c8e845d
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,3.886146039062585994,0.003,0x607e5868977f4a6c385e5cc4897ebde74c94950e,0x07e2e498401b6babd6e8c28492ec7f2c0f2c5875,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
