name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000013270409740663,0.003,0xa46b1c8c7a8b9a8ad145ff10b8bff1e8a84e8d96,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xeb9c413bb60e2841149ae1214bdf9cc7e02b6f13
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,2.364771207919214483,0.003,0x13d71992bc25ad1cadd9acd29944db500a08a51c,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x57af257496eee6357cc323f1994d1410735068f6
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,442.889677847806413049,0.003,0x5eb54ab70547ed6dfc389f0c843933dbb7c6261f,0x0e94264de017b9374b349fe7b12ef1c9d239785f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,3133.973825477765748131,0.003,0x2bbe0f728f4d5821f84eee0432d2a4be7c0cb7fc,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd86b5923f3ad7b585ed81b448170ae026c65ae9a
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,442.753722775679477355,0.003,0x66975dcf8da654356d64e6dca32aef1eb75092d2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xeb33fec7a14cbcc0b0f8d186237b11058ec14fed
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000013270409740641,0.003,0xdca20c9ed22a245b9fac481770046b299eb28ab3,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xeb33fec7a14cbcc0b0f8d186237b11058ec14fed
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.005588275502939262,0.003,0x2c3fc5e5fa64ad40b112e5c65bd70460557524f3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x7ac798cbf8bfd594dd10c900a56f49f921fe18a2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001635,0.003,0xaf3ec4cd894dfc4031120188de1ba5b2b887d68b,0xaeb87e8e13f18f4faa957d78922c41bddd1d879f,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,455.299260919173995795,0.003,0xf01db322c92c1883aad45a99514c5c98f144ab15,0x3a3df212b7aa91aa0402b9035b098891d276572b,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001970976743247503,0.003,0x7b9feba397e99a78203de31d9b23509cd1fdf877,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x81fbcfe2a7c19ee84a2814b5fe238a7aab0099d3
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,443.067035664633629167,0.003,0x37cbae9dda1dbd8fe07c37ce0ba03c5c2d354851,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6142602365712ffa4602f40face6ab09cf6b2717
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.011443067517561629,0.003,0xbb01db980ad5499a4ef375ebdae3d3c74cfda8d1,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xec7d155193b79c88e197faea6d5e1be32280a12c
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,442.766596502629160249,0.003,0x56034f86f386fdbb8636f3144963a1e41f22d08f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6c5d22cab3ba1cbf3f3b1fd448575bcfee284e95
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xde9f5015faaeca7c2c116d29c4abf03e5716f93d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x5fc6e9974f0a122931cfa2eba6ee4bc3f8d10f10
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000666652734787699,0.003,0xea63132a71f03bd8a50158eb72558cb7249cbdec,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xf06213a265565617edec1a0a043d8acf5080657f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,442.753722554822500009,0.003,0x21c39c29aaddddfe397c62c940a3a4b6e7cd54a3,0x5babbf43d1657a6b18333e6c453764f72046d536,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,443.312791554717965921,0.003,0x5c6806cb681d3541482bcbcf75b2cbd4392ad637,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x92e4e2f89be28b6712ec3e8744fa652679b76130
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,443.45636790938458944,0.003,0x55b4867ad174fa2cc5ebe44a1496d7e02997e7d6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xfab8b2dca65c8d6a389bfb68788cfeaa45c8c279
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,442.753722751754445027,0.003,0x61ed6e71cc21a3ec3b5a728711004f6253bdbc3a,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe991268c96d13d97e207e68afd423684a7f20311
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000464260246109599,0.003,0x543096d8c66efa4c2e241975b28bf76fc02dc74f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe991268c96d13d97e207e68afd423684a7f20311
