name,factory,tvl,fee,contract,token_1,token_2
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.021759005855731225,0.003,0xa772764e13422b9e577c9bfb0240bb51f78d50ae,0xa3fa99a148fa48d14ed51d610c367c61876997f1,0xc6e2e8395a671ee3f6f55177f8fe5984d5da7741
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.001685215250727061,0.003,0xe6955905aa67c35a02c1eb7da069e883ea51eb02,0x009e61595c40db5901aa7ce67819dd0020938a1f,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xea0985a456ad3fc5cf37313dfd34b85ea63ba458,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd4abe025750953925af5b6ce862b28cd972fa607
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0.000019299513051531,0.003,0xde79163b4cc2b3a563278b1b72510908ab234cce,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xfbbb59472e357053a2907891f6ed4ab2a5eed099
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,7.771916869620367806,0.003,0xeec233a480ee5f929cf08cccf379e67c59807d83,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x6185afe3139906821d179e97b24bab0bbda51749
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xd443f9ce7ed90a9eb02a81788bb52753c2dfc422,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x89d110337f666e9f4e864bf8dadcac1eb4a87280
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0xe58138e8088c51655cbea9b82e513167ce700050,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xb35915c22d3a7a6ca327003f9cc2f7b6cce9c459
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,0,0.003,0x96028f20ea00d4ce86eae0f51793670d521e99c9,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xeca33d361a0e8102fdc6e72cdaf78f5d9a646d47
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.081359997168040308,0.003,0x1f193cc58493816ada5f0ac63461be2467f8a3ee,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x60c22558f0ad2bd679e4b98a746ed0f492ed17b3
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,1.03312510516701723,0.003,0x80ecda8d3f66e4e623d0291756adaf941c4ee031,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x92956d53c8c0eea6c33a9812a1e99bcc909f8af1
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.090189683343974767,0.003,0xd8ab747cab609458e160a5642174a278b1e71ae9,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x89dbba821d0c14a84817596bae0583922c9b2369
quickswap,0x5757371414417b8c6caad45baef941abc7d3ab32,427.080703342993500015,0.003,0x4cac7931659acdc660e7ad127259cc44c721d92d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x13eb4148238767932b4db6ae2bc2407b50fceabf
